x1,x2,T,ln_gamma1,ln_gamma2,gamma1,gamma2
0.29630175556451377,0.7036982444354862,366.8553626237401,0.567519469672668,0.1629894563419708,1.763886246991239,1.1770242794815478
0.3690346064278179,0.6309653935721822,365.6748396048965,0.44224392340163,0.24177567758705923,1.5561952865900366,1.273508484275885
0.4569485845326952,0.5430514154673047,363.968678022956,0.2473868934443356,0.3752096367853338,1.280674501509726,1.4552964663149615
0.7794724421651533,0.22052755783484668,355.14977953528654,0.020784510556816953,0.7081704653569633,1.0210020127751325,2.030273403185138
0.20568030651519253,0.7943196934848075,367.16290719321046,0.804265925616072,0.09697542076043097,2.2350551997071024,1.1018332910637514
0.5139497496453393,0.48605025035466065,363.3006647420769,0.21284369237551873,0.45996170822877464,1.237191253703344,1.5840133291571614
0.5905662774848016,0.4094337225151984,360.69655410443363,0.1059313991112066,0.4939888793396053,1.111745607153725,1.6388403357056065
0.05552140446559777,0.9444785955344023,371.1994750567633,1.352609906717511,0.02570866624809701,3.8675062005837315,1.0260419842654884
0.6053939548634096,0.39460604513659037,361.5943728527297,0.10858561823162935,0.5249673403549358,1.1147003431249876,1.6904036394946638
0.1771136412135457,0.8228863587864543,369.43116430201957,0.8928709711665593,0.07197112710346047,2.442130883664744,1.0746243160991846
0.07375056112557392,0.9262494388744261,372.73259753569516,1.2612692393477885,0.043027861795116744,3.5298989319079954,1.0439669812395511
0.9399078265082665,0.06009217349173346,352.86851403750615,0.004161113617766705,0.7940648173899082,1.0041697830717267,2.2123710581289733
0.9563193924130682,0.04368060758693182,354.5064330791391,0.021569489778533003,0.7979735716514401,1.0218037927896462,2.221035595672892
0.8022294011541319,0.19777059884586812,357.53707430745624,-0.00878115265549098,0.7360650242968775,0.991257289062334,2.087704264674618
0.3085214937899033,0.6914785062100968,366.2215455109695,0.5287094943753399,0.17452385189211989,1.6967412410149794,1.1906791419967653
0.10571867172625618,0.8942813282737438,371.83276170808085,1.1286134195554471,0.0082368969777048,3.0913670978464802,1.0082709135464627
0.6805483659819137,0.3194516340180863,359.0615038260767,0.07467167103060984,0.5846727079937302,1.0775303083838002,1.7944035955682547
0.4413494438648093,0.5586505561351907,364.96341609785924,0.24574064307963972,0.29084349302871915,1.278567925096413,1.3375552308497516
0.12959747014788325,0.8704025298521167,369.3792913107182,1.0419258167242327,0.07807512700825071,2.8346708176214803,1.081203883232022
0.4952733719090448,0.5047266280909553,363.1133829581676,0.21074657097978697,0.3722872363648222,1.2345994320867584,1.4510497156851674
0.04370075069291403,0.956299249307086,373.26230323434794,1.429780877841452,4.2236989863208944e-05,4.177783646648181,1.0000422378818574
0.9011339940372064,0.0988660059627936,351.8817095426714,5.501553130806639e-05,0.7660363912553658,1.0000550170446902,2.151222728156527
0.2636043819680166,0.7363956180319834,366.2597066177267,0.6249674948727987,0.1439386738803265,1.8681852308467009,1.1548132861355185
0.6592718386669023,0.3407281613330977,356.8375325151015,0.09938367723703131,0.599591904333526,1.1044899859404087,1.821375353313352
0.31547685456762276,0.6845231454323772,366.0505192641664,0.4812805874577042,0.20620145503321483,1.6181452524725062,1.2290007674484502
0.5196666607542546,0.4803333392457454,362.6167590504664,0.1309420324213652,0.41182005255016485,1.1399017020552318,1.5095627699158263
0.545776073756414,0.454223926243586,362.8363050552697,0.15649252007193973,0.45116267217659145,1.1694020152433817,1.5701366788707625
0.19115736641501652,0.8088426335849834,369.08553779753464,0.8341236461575726,0.08239986864938904,2.3027951004252856,1.0858899363692092
0.9601929352092674,0.039807064790732594,353.99043849829064,-0.020354161430236526,0.7828383711307099,0.9798515862087604,2.1876728890716413
0.7696301668938923,0.2303698331061077,355.10740542853233,0.03291149858921005,0.7211453426749009,1.0334590726079826,2.0567875887002276
0.9307089627329054,0.06929103726709462,351.29676851747746,0.005318936496812159,0.7913670304801508,1.0053331071526734,2.206410596092103
0.8869308034190958,0.1130691965809042,353.89240040707995,-0.009195475553193388,0.7802397376322274,0.9908466735395417,2.181995309188024
0.5959419792348635,0.4040580207651365,360.6319215985045,0.07799629243135245,0.5262935181372501,1.0811186503410404,1.6926469023984387
0.9134367503226545,0.08656324967734552,353.34139960742044,0.018350072010903894,0.7996244658289744,1.0185194691457937,2.2247053187346317
0.0967226520108811,0.903277347989119,368.9885124839245,1.1906144705096655,0.02470075128580934,3.289101642533267,1.025008342196771
0.2020632051707623,0.7979367948292377,368.68621156854016,0.8083215630614403,0.05909731081315303,2.2441381794540067,1.0608784706640204
0.05432274313232731,0.9456772568676727,370.6694431106802,1.3891200735535667,0.014845880741431252,4.011318834088403,1.0149566281980789
0.32882372414799904,0.671176275852001,366.7006389210258,0.4593955477216911,0.18995660456871363,1.5831167771876058,1.2091971228880192
0.3909037438956924,0.6090962561043076,365.05353219075505,0.32814683586431626,0.2609231103352973,1.3883928231829377,1.2981278489812629
0.275922051138418,0.724077948861582,366.23640780652585,0.5906702037051327,0.16117679468526494,1.8051978603598495,1.174892665232489
0.8221627589688908,0.1778372410311092,354.83630935098677,0.007567116820212472,0.7535066033741765,1.0075958198026271,2.1244365268398795
0.3596182601597175,0.6403817398402825,364.3050511456531,0.4220986595896438,0.23675685401981508,1.525158988820771,1.267132982024878
0.28531581949363316,0.7146841805063668,366.9102334106896,0.576327402899558,0.16473660031439968,1.7794910614719606,1.179082507843921
0.5418421614950835,0.45815783850491654,362.3742595241327,0.1586403976739867,0.4838919920667041,1.1719164470188892,1.6223764066661193
0.1481057404752674,0.8518942595247326,368.9577846723749,0.9620034770546032,0.05241619403997502,2.6169341924541754,1.0538142424634562
0.7961530411389589,0.2038469588610411,356.4173331748594,0.041766546178232736,0.7621035889271623,1.0426510394660202,2.1427790090250793
0.0830596308061754,0.9169403691938246,370.82150137467386,1.2304719500852421,0.02700825453622023,3.4228445669379073,1.02737628324323
0.977149197868507,0.022850802131493042,351.2018470338845,0.02235480289267643,0.7544388164089892,1.0226065438724259,2.1264178776388665
0.7667998739107242,0.23320012608927576,356.44175236987826,0.026311634432674876,0.7017029788672109,1.0266608414949019,2.017185007512795
0.20474136790348896,0.795258632096511,367.6821070624701,0.8112660195985587,0.09474427882164521,2.250755684483619,1.0993776850199894
0.015411674781130352,0.9845883252188696,372.26268793564134,1.5382547384680545,0.026361547471584333,4.65645644092084,1.0267120865363175
0.8091521998857375,0.1908478001142625,354.4339769798849,0.019486701377834193,0.7331224639829156,1.0196778064606122,2.0815700984612646
0.7027201969706648,0.2972798030293352,359.9008328685015,0.05364789123873964,0.6251635749502271,1.0551130222014036,1.8685515806671926
0.7244270246801675,0.2755729753198325,357.50141846764615,0.05896620780337281,0.6243847822020313,1.0607393954202962,1.8670969327546845
0.7658449397522268,0.23415506024777322,355.8697315463717,0.023632047106297058,0.6816538818341371,1.023913496634649,1.9771449938421528
0.08256375869940855,0.9174362413005914,371.576474534892,1.2483041796163807,-0.0014937491173213253,3.4844289786689364,0.9985073659706017
0.3612964139733872,0.6387035860266128,365.2156045877854,0.4121442305294734,0.22657690080827889,1.510052216253793,1.2542990627369508
0.12355167833462712,0.8764483216653729,370.25413656452207,1.1041105881119662,0.045504909621384766,3.0165403285014594,1.0465561427957546
0.8558413573580816,0.14415864264191836,355.23520131324096,-0.009090181103290941,0.7831025351070837,0.990951009687882,2.1882508697785035
0.6208321642910067,0.37916783570899326,360.46649135314703,0.12145336209134323,0.5491378557018781,1.1291367041226812,1.7317593476329958
0.3342800643555962,0.6657199356444038,365.38233545909077,0.4682911439608755,0.18487066966286914,1.597262368290266,1.2030628375434758
0.07228718328030316,0.9277128167196969,371.0091642413367,1.2476394629586798,0.020873430190666318,3.4821135903080997,1.0210928039367666
0.31476267528134894,0.6852373247186511,366.06033638300715,0.5144114577398814,0.21218452757751977,1.6726537846133227,1.2363760095001695
0.3286796555862121,0.6713203444137879,363.7321642918229,0.4674878217185828,0.19063546883629656,1.5959797671430307,1.2100182823035681
0.7250140547713028,0.27498594522869724,355.93825465200274,0.04898629768680356,0.6467425549045509,1.050205960390448,1.9093112117618856
0.6348063219281088,0.3651936780718912,360.77331739770096,0.06318160243583851,0.557055186355413,1.0652202682626033,1.745524679436706
0.8794684877248,0.12053151227519998,355.75447495425936,-0.006377503217913583,0.7463667952289729,0.993642789893023,2.1093224775332637
0.47277062665871034,0.5272293733412896,362.66547989328257,0.1940678600050978,0.38044438479788417,1.2141786743316916,1.4629345508817466
0.12720236101953566,0.8727976389804644,370.97262584698285,1.052817558032078,0.03324163078213098,2.8657140695064727,1.0338003070410533
0.7089798914785351,0.29102010852146487,358.11183550403325,-0.010242847356811136,0.6424629227346234,0.9898094319555824,1.90115752191904
0.7555693476445595,0.24443065235544048,359.8708044319505,-0.009214766120377967,0.65930705742701,0.9908275597295748,1.9334520988304007
0.5600516536181063,0.43994834638189373,362.14445661060256,0.14928668719577476,0.46258961153518097,1.1610057869957262,1.5881814373161487
0.7655478363554697,0.23445216364453025,356.4479717514233,0.03549411112142205,0.7000320262493702,1.036131546457231,2.0138172014496005
0.49391968443710293,0.506080315562897,361.50109839133626,0.21336459076631065,0.3852769846167052,1.2378358725123744,1.470021438380635
0.5222781727943542,0.4777218272056458,360.2362312387446,0.15271627217980027,0.46113385477673513,1.1649943907273927,1.5858711134979022
0.42899019799137866,0.5710098020086214,364.06582584935387,0.29413470694751703,0.30762977104289185,1.3419646634553881,1.3601973112728614
0.034910744209213286,0.9650892557907867,371.6378316425862,1.4374880333565723,0.007361978793013178,4.210106874994748,1.0073891447831163
0.11573359845343835,0.8842664015465617,369.22211388388536,1.0813137383345939,0.04842072738079395,2.948550631711613,1.049612163016966
0.04080060197299957,0.9591993980270004,371.62009408304203,1.4413561289572994,-0.024465444791749072,4.226423507679722,0.975831408393347
0.6336822030385048,0.36631779696149525,358.34923230060195,0.09449573659730007,0.5203064164837735,1.0991044771980054,1.6825431296686635
0.3180688614548001,0.6819311385451998,367.95095078457615,0.5000120693452789,0.16117238321862556,1.648741169806497,1.1748874822441238
0.5083992773414087,0.49160072265859134,363.0247954025079,0.18816964076647877,0.4352864476016438,1.2070382608782646,1.5454056733040866
0.8994151444475712,0.1005848555524288,353.6696894813935,0.005613900438779837,0.7598474045894749,1.0056296879071138,2.1379499542531346
0.25430638456589744,0.7456936154341025,369.1242109130383,0.6197765114221573,0.18037964664035694,1.8585126390825732,1.1976719689608257
0.41217526457491716,0.5878247354250828,364.3037738296007,0.31719318652916556,0.2847076270499413,1.373267843149453,1.3293732985042175
0.7504401157721877,0.24955988422781228,356.04168729220385,0.010293762367618892,0.6762661387282364,1.010346925398743,1.9665212891266646
0.23422220218179002,0.76577779781821,369.60221340003386,0.695723087066527,0.14223880364443453,2.005158454008464,1.1528519209078802
0.08544031163221713,0.9145596883677829,371.83912729684715,1.2168774952274803,0.056704547065768954,3.376627719185461,1.0583430736317503
0.29395642385549264,0.7060435761445074,365.7485972692021,0.5961605671513239,0.20832964985457444,1.8151363105919955,1.2316191056958794
0.16799686150892434,0.8320031384910757,369.32252927024814,0.9319900275147828,0.08450360986557834,2.5395579425421606,1.088176772396788
0.9211036992957216,0.07889630070427844,352.3324866568629,-0.010752490344343545,0.7991823501722004,0.989305111042317,2.223721959076879
0.8019579719731286,0.19804202802687143,354.40481017581743,0.023250327130151814,0.7262647245861865,1.0235227229869375,2.067344068146735
0.630735681380215,0.36926431861978504,360.42075004565,0.10682934474570387,0.5678346173581741,1.112744342606303,1.76444221926156
0.8640313783839634,0.13596862161603662,356.3531372984573,0.02219514308719885,0.7431929574310935,1.022443287743619,2.1026384427580846
0.7975986353611322,0.20240136463886782,354.4834219706123,0.013805733957817947,0.6947970643258706,1.0139014731789329,2.003302491145968
0.19283865770831513,0.8071613422916849,369.5380122973055,0.8259457052280379,0.07793548437461963,2.28403977263017,1.0810529116155578
0.8847078185201782,0.11529218147982179,353.3454331599163,0.016181265310118716,0.7611245361683272,1.0163128909819115,2.140682141963955
0.5385553970773377,0.4614446029226623,361.0031502695109,0.16278567055970294,0.4368865605751469,1.176784443106457,1.547880476425524
0.8012913520607813,0.19870864793921872,355.2096483036452,0.02982474043366047,0.7278481128588362,1.0302739527635163,2.070620069406315
0.8881694739250233,0.11183052607497668,353.05714011984344,0.014718981906899156,0.7852051293415083,1.014827839556597,2.1928567138545416
0.3216434054724266,0.6783565945275734,366.2349418994668,0.5174832933165381,0.19718720402320797,1.6777998018291493,1.2179720286290285
0.11785088603712322,0.8821491139628768,369.7675782008852,1.0858243348055314,0.06037105120122574,2.961880393774224,1.062230615376796
0.23337645929110284,0.7666235407088972,368.3678564821274,0.7444904615680057,0.08783442240022306,2.1053683955154985,1.0918073282240823
0.42856563285373117,0.5714343671462688,363.82131593926755,0.2997044973952964,0.3112512074289729,1.3494599797126208,1.3651321094437412
0.8116544706040433,0.18834552939595672,355.338732664556,0.05161956669535383,0.7071098105890637,1.0529750795162127,2.0281211256334073
0.8535159715912166,0.14648402840878338,353.76381555300856,-0.009120937740590748,0.7110495509094481,0.9909205318357956,2.0361271566928734
0.01681308792056689,0.9831869120794331,372.2092253159514,1.5550406637148764,-0.0009800545069324912,4.735279075282673,0.9990204255896327
0.5105323565260144,0.48946764347398564,362.8523657070375,0.18913749946449185,0.41014710452714925,1.2082070688871491,1.5070394611350062
0.4190627830858034,0.5809372169141966,364.5782079338167,0.2978380559082927,0.33427693803168224,1.3469436406517372,1.3969299530425003
0.22766565426131566,0.7723343457386843,367.24348334044396,0.7247225522175836,0.1184140463128411,2.0641583243628494,1.1257101110087595
0.12746805998700914,0.8725319400129908,370.4896488067105,1.0544826336354038,0.015318994100140388,2.8704896748583426,1.0154369313473488
0.3408628679755554,0.6591371320244446,366.521706031701,0.46371328559104885,0.25293522935408547,1.5899670386223212,1.2877998625043565
0.9340515098342688,0.06594849016573123,351.2583795309667,0.010834379593013402,0.8068677191964506,1.0108932840223728,2.2408779234554657
0.32673887338034013,0.6732611266196599,366.6194635836955,0.4738457846617297,0.21242046045492802,1.6061592735316574,1.2366677456633721
0.5184148093084988,0.4815851906915012,361.2636956195251,0.1758143383842698,0.4174591168592648,1.1922166892245807,1.5180993379608825
0.6989585797172743,0.30104142028272574,358.58814541771414,0.08522998878208768,0.605016427442897,1.0889674882065716,1.8312822919239578
0.3663570103317081,0.6336429896682919,364.45511156977597,0.4386647338826951,0.23636209934146774,1.5506353247449733,1.2666328740686077
0.9623464410665414,0.037653558933458564,350.5103174502448,0.008784601053693433,0.8098940114957711,1.0088232988935573,2.2476697468968814
0.9531983490432689,0.046801650956731056,350.88571330533006,0.0008823344828969921,0.8243633983630645,1.000882723854477,2.2804285785800773
0.25674664990885687,0.7432533500911431,367.63951997613464,0.6565113745169096,0.16231168446688493,1.9280543285828962,1.1762267958151504
0.49730353577453773,0.5026964642254623,362.6431009522027,0.21301018888094866,0.38700062315781436,1.2373972588727287,1.4725574089085058
0.30486074362043425,0.6951392563795658,365.64544827551316,0.5140445945466274,0.15569250404335438,1.6720402620509953,1.168466849011192
0.2891436844899183,0.7108563155100818,367.52863168957066,0.566662396118136,0.16514232026484774,1.7623751144041324,1.1795609821973096
0.04614920840744214,0.9538507915925578,370.4893495757099,1.3543378975459002,-0.0303953148949533,3.8741949932488997,0.9700619777920023
0.607373047300299,0.39262695269970105,359.9342937273012,0.10295309246641411,0.5325381671193967,1.1084394136975033,1.7032499598846413
0.5026254427642842,0.4973745572357158,361.0571429643908,0.20732309738231997,0.4001851852011393,1.2303800401370293,1.4921009870795356
0.06044917622498957,0.9395508237750104,371.18943922692677,1.316299261648905,-0.0008721798002824695,3.7295935565604457,0.9991282004379661
0.2830735349518792,0.7169264650481209,367.06885663960816,0.6181512949841247,0.12447451519897454,1.8554946069332758,1.1325531572005976
0.9001005682473207,0.09989943175267935,352.8024093321616,-0.023099793892413976,0.7814323503603794,0.9771649638121404,2.184599136936963
0.24477065285363298,0.755229347146367,367.466159821489,0.6571382109156653,0.10997844431003749,1.929263282083274,1.1162540085742088
0.15199697464939863,0.8480030253506013,370.8655583080549,0.9779937379615987,0.026591297551049928,2.6591160032685472,1.0269480008194123
0.48966370507201173,0.5103362949279883,361.9718889156678,0.23105310946126,0.3302025355128948,1.2599261516715223,1.3912498774382225
0.9759374450283886,0.02406255497161136,352.85664642720053,0.03368954414883086,0.789016208496744,1.0342634637363695,2.2012298094978062
0.24721416608127042,0.7527858339187296,366.66810644968285,0.6705701813815983,0.15825610837973855,1.955351908099704,1.1714661785967548
0.668692836457761,0.331307163542239,359.2026042686048,0.0782908334634365,0.6264671066544562,1.0814371310446322,1.870988885100259
0.7563872230221432,0.24361277697785677,358.2157852422285,0.021464413670765497,0.6686235091984916,1.0216964312648622,1.951549181463982
0.24288479311255168,0.7571152068874483,365.41989972898597,0.6881567980353125,0.10691676040684785,1.9900440974934168,1.1128416181403367
0.7236520216396224,0.2763479783603776,356.6860384760317,0.05033463719293596,0.6575161041995196,1.0516229496530431,1.929992475490328
0.37042747006486815,0.6295725299351318,365.7073174002761,0.4093713639753659,0.22838148262985533,1.505870842842769,1.256564591575655
0.6296597139817078,0.37034028601829216,359.314821806253,0.04801359045468391,0.5571116993325815,1.049184914127609,1.7456233270204702
0.6308591165456768,0.36914088345432317,359.8630460001574,0.10829309390041343,0.5677255976467874,1.114374313840683,1.764249870765137
0.5350591903932633,0.46494080960673667,360.96198334127,0.18609852793949624,0.46634000357472716,1.204540935467538,1.5941489235478354
0.09848397465332014,0.9015160253466799,371.10441173622854,1.1581921670229216,0.0198243007221727,3.1841716191708724,1.0200221071340807
0.8285964456774532,0.17140355432254684,355.05520971569103,0.015486313982967377,0.7289615068879843,1.0156068483505702,2.0729267693228923
0.3243644636723011,0.6756355363276989,367.2952914231545,0.5003854910205873,0.18071604859728305,1.64935696046391,1.1980749359305782
0.19278814019185717,0.8072118598081428,369.2305576081475,0.8442562504504174,0.06142754497121025,2.3262470258356647,1.0633534484328524
0.04995963872366864,0.9500403612763314,372.4059764837078,1.3600669012955415,0.0012836890141012507,3.896453970894238,1.001284513295513
0.589075084324477,0.41092491567552303,359.9846474582526,0.09559969746389607,0.5124884058212679,1.1003185155312392,1.6694402754064994
0.6740130746054368,0.3259869253945632,358.07001071071977,0.0534832974089528,0.6170755828357021,1.0549393713995388,1.8534997020073651
0.026256072349299026,0.973743927650701,372.14899784581803,1.5002075946011244,-0.014431492718612871,4.482619541370025,0.9856721421382304
0.5118511971332954,0.4881488028667046,362.46287372444243,0.19454561261491427,0.444010446428206,1.2147588899508641,1.558946770962373
0.2319658596939792,0.7680341403060208,367.70695465680507,0.7147234814464933,0.10403491083787637,2.043621504858701,1.1096391926733515
0.6422693346012609,0.3577306653987391,359.5346437627791,0.08703690691563695,0.5645147270427531,1.0909369420929802,1.7585941774257066
0.1808791004248916,0.8191208995751084,371.3093682744465,0.8199564247260217,0.054317392605285474,2.270400902035504,1.0558196583321604
0.6871189833404167,0.31288101665958334,359.14499871411164,0.07063695460904995,0.5638083667387116,1.073191537893987,1.757352414925354
0.38900063937452667,0.6109993606254733,364.40211262537366,0.32725875222914014,0.2870057787530306,1.3871603615829646,1.332431913248385
0.9279953889619998,0.07200461103800015,354.26011375113666,-0.006747734169239249,0.7955194134961092,0.9932749806690238,2.215591506113317
0.14477052526307338,0.8552294747369267,369.6076427550329,0.976336472950456,0.03996808435520898,2.6547127930067074,1.0407775565755082
0.34424502402925333,0.6557549759707466,363.6589706945888,0.42232049268761496,0.22084868550510162,1.5254973570934132,1.2471347067278802
0.12120405081577729,0.8787959491842228,369.517845988921,1.107230180369315,0.042838228607879975,3.025965397897372,1.0437690292232578
0.9161997459129915,0.08380025408700853,351.4434835799579,-0.008541126641522125,0.7458493577288006,0.991495245154929,2.1082313173113865
0.8697925663133614,0.13020743368663856,353.9674774552744,0.010167202677301332,0.7466662076801841,1.0102190642959528,2.1099541295041706
0.2627827951608525,0.7372172048391474,367.47917086395705,0.6372765467651328,0.1529101668493642,1.8913229292253866,1.1652202988303073
0.6567843651134955,0.34321563488650453,360.6070558075681,0.07268109242378981,0.5555364707771749,1.0753875329927025,1.742875735918888
0.8108777561971915,0.1891222438028085,355.9214239520949,0.011779384888867631,0.7267646433276558,1.0118490350530835,2.068377830568542
0.554096795367473,0.445903204632527,360.9347038514854,0.11399079562938469,0.43719903920520503,1.120741809113703,1.548364231573928
0.5290575667888864,0.4709424332111136,362.5253092602041,0.1846966628107493,0.44399575917982725,1.2028535145785557,1.5589238744920824
0.24701524508244266,0.7529847549175573,365.59098463495724,0.6704147367836347,0.12192034903165658,1.9550479828308547,1.129664119355763
0.10124071244978122,0.8987592875502188,371.1937531335708,1.1288155383567167,-0.009281952893587919,3.091991984407115,0.9907609914593078
0.8892714427942602,0.11072855720573982,354.6681384573912,-0.006608171562087725,0.7898842845191022,0.993413614388761,2.203141473930114
0.8924096960200638,0.10759030397993619,352.35074383538574,0.03180127931793831,0.7532689774979856,1.0323123431078847,2.1239317657233037
0.6304394281278026,0.3695605718721974,360.64474042423996,0.09603877513234396,0.5357344248581859,1.1008017468998763,1.7087026952817468
0.3422491952277267,0.6577508047722733,366.0788013308141,0.44537238103186466,0.22136106539159872,1.5610714009901776,1.247773877202424
0.3522253831204077,0.6477746168795924,365.1090325415424,0.42496124295469795,0.2511730798202132,1.5295311384069807,1.2855325648223959
0.7214365652928346,0.2785634347071654,358.16368022751635,0.027033024885594687,0.6257296901299378,1.0274017320278912,1.869609695560273
0.8891680547535256,0.11083194524647444,356.1702044723906,0.04349479958870632,0.7677772749126124,1.0444545627045994,2.1549710183690043
0.879344695779815,0.120655304220185,354.2940535914255,0.010193026702175987,0.770581642912353,1.0102451525550484,2.1610228319232263
0.7742780349404714,0.22572196505952857,356.63510112983914,0.026212838390458397,0.7066935108041669,1.0265594164773413,2.0272769949629605
0.639191013231202,0.360808986768798,358.8521536640042,0.09409541765243232,0.5651059455605941,1.098664572910279,1.7596341982782675
0.09245716569514785,0.9075428343048522,370.2984579932352,1.1992257758814415,0.011980538773093958,3.3175474029589758,1.0120525928892734
0.1683961398127215,0.8316038601872785,370.3345593895988,0.9126629910931626,0.044053281927623526,2.4909470788016423,1.0450380350460047
0.8905831047565377,0.10941689524346232,353.0127919561121,-0.0020443267305269505,0.768890125297572,0.9979577614821249,2.157370513588327
0.6043004784663981,0.3956995215336019,360.1384608784218,0.09580818424470633,0.5011405994937504,1.1005479413116983,1.6506028742208438
0.019013110584297055,0.980986889415703,372.26070870908484,1.5093508797862192,-0.057566933186205003,4.523793355331971,0.9440586994149428
0.10944211200871146,0.8905578879912885,371.2595581007577,1.1428894993085703,0.035473575010319926,3.1358162258137305,1.0361102685631598
0.6602317337258947,0.3397682662741053,359.18964507012134,0.06227244522043964,0.6023777412933874,1.064252255674215,1.8264564824028284
0.014960352169294314,0.9850396478307056,373.8636483197927,1.5436217305719433,-0.04672468572018748,4.6815147897017635,0.9543501076373713
0.16759189038914868,0.8324081096108513,369.01161917422013,0.9189084387901422,0.03986955658398521,2.5065528402557122,1.0406750161341425
0.5477591135792544,0.45224088642074556,361.02114025571575,0.14732113619763357,0.46923313204623485,1.1587260121530794,1.5987676792915917
0.6880572937388394,0.3119427062611606,357.2747958747718,0.00726427240636477,0.6543968514071132,1.0072907212382134,1.923981720477599
0.6489220343125485,0.35107796568745153,358.6565446970572,0.08596268421452202,0.572583680182767,1.0897656620847198,1.7728415950064078
0.22978392327134858,0.7702160767286514,368.55247855422016,0.7352713719545735,0.09303447089257662,2.08604801062681,1.0974995664056981
0.7079356369205851,0.29206436307941486,358.58018207731465,0.05861412976137201,0.6293957042654671,1.060365998107238,1.8764762899577923
0.24250410574686407,0.7574958942531359,366.9776207864027,0.6347337818998696,0.14612218117766249,1.8865198488719903,1.1573375842816418
0.3288917041960824,0.6711082958039176,366.89910052426046,0.5224177470350967,0.19013648357583035,1.6860992871732159,1.209414651629733
0.7415615770156636,0.2584384229843364,358.4508297164158,0.023835559949500797,0.64868033240562,1.0241218973869393,1.9130146191014346
0.6466402410662704,0.3533597589337296,359.5636736841389,0.09114338872373497,0.5600418725647937,1.095426065743358,1.7507458069785609
0.8422389422842944,0.1577610577157056,356.79232271210304,-0.014935049992550298,0.7226277589576794,0.9851759247087727,2.0598388651841253
0.6544606344543364,0.34553936554566356,358.20713806496,0.07670309177270605,0.5805867834788467,1.0797214506148667,1.7870867561337511
0.5669424312687622,0.4330575687312378,359.63104165971987,0.10674940892309336,0.5119141675651591,1.1126553980268978,1.6684818941300041
0.10180127247153062,0.8981987275284694,369.16728220208705,1.1452926948280182,0.02972849006035306,3.143361267791686,1.030174793283099
0.37036148699824484,0.6296385130017552,366.62771811797717,0.4347309893923708,0.24322831614878027,1.5445475033970173,1.275359776112235
0.26989832032809097,0.7301016796719091,367.96106702125087,0.6159962989852779,0.13787002454593505,1.8515003288518828,1.1478263513270868
0.24910985051150192,0.7508901494884981,367.7011870655155,0.6789457726129021,0.09324738461968698,1.9717979127602956,1.0977332640067143
0.9635503436573967,0.03644965634260333,352.56910368613717,0.017453233494870015,0.805943617480332,1.0176064311415556,2.238808080840642
